# Selection     : all 
# Volume        : 5.16250000e-02
# Time          	minMag(U)	location	cell	processor
1090            	2.34954082e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1091            	2.34954007e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1092            	2.34953934e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1093            	2.34953860e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1094            	2.34953788e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1095            	2.34953716e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1096            	2.34953645e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1097            	2.34953574e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1098            	2.34953505e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1099            	2.34953436e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1100            	2.34953368e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1101            	2.34953300e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1102            	2.34953234e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1103            	2.34953168e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1104            	2.34953104e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1105            	2.34953040e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1106            	2.34952977e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1107            	2.34952914e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1108            	2.34952853e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1109            	2.34952792e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1110            	2.34952733e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1111            	2.34952673e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1112            	2.34952615e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1113            	2.34952557e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1114            	2.34952501e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1115            	2.34952444e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1116            	2.34952389e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1117            	2.34952333e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1118            	2.34952279e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1119            	2.34952225e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1120            	2.34952172e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1121            	2.34952119e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1122            	2.34952067e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1123            	2.34952015e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1124            	2.34951964e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1125            	2.34951913e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1126            	2.34951863e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1127            	2.34951814e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1128            	2.34951764e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1129            	2.34951715e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1130            	2.34951667e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1131            	2.34951618e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1132            	2.34951570e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1133            	2.34951522e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1134            	2.34951474e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1135            	2.34951427e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1136            	2.34951379e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1137            	2.34951333e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1138            	2.34951286e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1139            	2.34951240e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1140            	2.34951195e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1141            	2.34951150e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1142            	2.34951105e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1143            	2.34951060e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1144            	2.34951016e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1145            	2.34950971e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1146            	2.34950928e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1147            	2.34950884e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1148            	2.34950841e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1149            	2.34950798e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1150            	2.34950755e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1151            	2.34950712e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1152            	2.34950670e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1153            	2.34950629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1154            	2.34950587e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1155            	2.34950546e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1156            	2.34950506e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1157            	2.34950465e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1158            	2.34950425e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1159            	2.34950386e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1160            	2.34950346e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1161            	2.34950307e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1162            	2.34950269e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1163            	2.34950231e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1164            	2.34950193e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1165            	2.34950156e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1166            	2.34950119e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1167            	2.34950083e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1168            	2.34950047e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1169            	2.34950011e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1170            	2.34949976e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1171            	2.34949941e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1172            	2.34949907e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1173            	2.34949873e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1174            	2.34949840e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1175            	2.34949806e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1176            	2.34949773e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1177            	2.34949741e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1178            	2.34949708e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1179            	2.34949676e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1180            	2.34949645e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1181            	2.34949614e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1182            	2.34949583e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1183            	2.34949554e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1184            	2.34949524e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1185            	2.34949494e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1186            	2.34949465e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1187            	2.34949436e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1188            	2.34949408e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1189            	2.34949379e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1190            	2.34949351e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1191            	2.34949324e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1192            	2.34949297e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1193            	2.34949270e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1194            	2.34949244e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1195            	2.34949217e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1196            	2.34949192e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1197            	2.34949167e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1198            	2.34949142e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1199            	2.34949117e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1200            	2.34949094e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1201            	2.34949070e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1202            	2.34949047e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1203            	2.34949023e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1204            	2.34949000e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1205            	2.34948977e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1206            	2.34948954e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1207            	2.34948931e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1208            	2.34948909e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1209            	2.34948886e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1210            	2.34948864e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1211            	2.34948841e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1212            	2.34948819e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1213            	2.34948797e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1214            	2.34948775e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1215            	2.34948753e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1216            	2.34948731e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1217            	2.34948709e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1218            	2.34948687e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1219            	2.34948666e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1220            	2.34948644e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1221            	2.34948623e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1222            	2.34948602e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1223            	2.34948581e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1224            	2.34948560e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1225            	2.34948539e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1226            	2.34948519e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1227            	2.34948498e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1228            	2.34948478e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1229            	2.34948458e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1230            	2.34948438e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1231            	2.34948419e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1232            	2.34948399e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1233            	2.34948380e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1234            	2.34948361e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1235            	2.34948342e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1236            	2.34948324e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1237            	2.34948305e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1238            	2.34948287e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1239            	2.34948270e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1240            	2.34948253e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1241            	2.34948236e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1242            	2.34948219e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1243            	2.34948202e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1244            	2.34948185e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1245            	2.34948169e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1246            	2.34948152e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1247            	2.34948136e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1248            	2.34948120e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1249            	2.34948105e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1250            	2.34948089e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1251            	2.34948074e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1252            	2.34948058e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1253            	2.34948043e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1254            	2.34948028e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1255            	2.34948014e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1256            	2.34947999e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1257            	2.34947984e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1258            	2.34947970e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1259            	2.34947956e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1260            	2.34947941e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1261            	2.34947927e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1262            	2.34947913e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1263            	2.34947899e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1264            	2.34947886e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1265            	2.34947872e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1266            	2.34947858e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1267            	2.34947845e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1268            	2.34947831e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1269            	2.34947818e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1270            	2.34947805e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1271            	2.34947792e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1272            	2.34947779e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1273            	2.34947767e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1274            	2.34947754e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1275            	2.34947742e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1276            	2.34947730e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1277            	2.34947717e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1278            	2.34947706e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1279            	2.34947694e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1280            	2.34947682e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1281            	2.34947670e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1282            	2.34947659e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1283            	2.34947647e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1284            	2.34947636e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1285            	2.34947625e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1286            	2.34947614e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1287            	2.34947603e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1288            	2.34947592e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1289            	2.34947581e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1290            	2.34947571e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1291            	2.34947560e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1292            	2.34947550e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1293            	2.34947540e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1294            	2.34947530e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1295            	2.34947520e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1296            	2.34947511e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1297            	2.34947501e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1298            	2.34947492e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1299            	2.34947482e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1300            	2.34947473e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1301            	2.34947464e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1302            	2.34947455e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1303            	2.34947446e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1304            	2.34947437e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1305            	2.34947428e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1306            	2.34947420e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1307            	2.34947411e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1308            	2.34947403e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1309            	2.34947395e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1310            	2.34947386e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
1311            	2.34947378e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	114	2
